,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
14197,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0107,,,-0.0,-0.0,0.8232,,,0.0053,35000,0.0,1.3821,-0.0468,,,,0.0,0.0,id_50,0.0304,,,0.0,0.0494,0.0049,,-0.8773,,,0.0,152897,0.0,598
14221,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0402,,,-0.0,0.0,-0.0255,,,-0.01,35000,0.0,-0.1782,0.0651,,,,0.0,0.0,id_50,-0.0039,,,0.0,-0.0139,-0.0,,0.0282,,,0.0,152898,0.0,599
14245,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1611,,,0.0,-0.0,0.2364,,,-0.1101,35000,0.0,0.1611,0.0909,,,,0.0,0.0,id_50,0.0276,,,0.0,-0.1782,-0.0,,0.0946,,,0.0,152899,0.0,600
14269,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4564,,,-0.0,-0.0,0.1833,,,-0.0217,35000,0.0,0.2353,-0.0833,,,,0.0,-0.0,id_50,0.4397,,,0.0,0.0445,0.0,,-0.1061,,,0.0,152900,0.0,601
14293,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0016,,,-0.0,-0.0,0.0042,,,0.001,35000,0.0,0.2842,0.0047,,,,0.0,0.0,id_50,-0.0036,,,0.0,-0.0008,0.0,,-0.0039,,,0.0,152901,0.0,602
14317,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0624,,,-0.0,-0.0,-0.0218,,,0.004,35000,0.0,0.223,0.0139,,,,0.0,0.0,id_50,0.0165,,,0.0,0.0141,0.0035,,0.0322,,,0.0,152902,0.0,603
14341,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.3108,,,0.0,0.0,-0.0905,,,0.0972,35000,0.0,1.1172,0.0887,,,,0.0,-0.0,id_50,-0.0251,,,0.0,0.1481,0.0029,,0.0895,,,0.0,152903,0.0,604
14365,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2342,,,0.0,-0.0,-0.6373,,,0.4401,35000,0.0,2.2005,0.0154,,,,0.0,0.0,id_50,-0.0254,,,0.0,0.8532,-0.0016,,0.5899,,,0.0,152904,0.0,605
14389,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4531,,,0.0,0.0,-0.26,,,0.1582,35000,0.0,1.4809,0.0398,,,,0.0,0.0,id_50,-0.0041,,,0.0,0.3243,0.004,,0.1909,,,0.0,152905,0.0,606
14413,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.5505,,,0.0,0.0,-2.0046,,,0.6896,35000,0.0,2.8831,0.0147,,,,0.0,0.0,id_50,-0.1127,,,0.0,1.9701,0.0005,,1.9929,,,0.0,152906,0.0,607
14437,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0648,,,0.0,0.0,-0.0012,,,0.0372,35000,0.0,0.0501,0.0004,,,,0.0,0.0,id_50,-0.0027,,,0.0,0.0152,0.0011,,0.0149,,,0.0,152907,0.0,608
14461,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0496,,,-0.0,-0.0,0.037,,,0.0327,35000,0.0,0.2401,-0.0038,,,,0.0,0.0,id_50,-0.004,,,0.0,-0.0043,0.0006,,-0.0086,,,0.0,152908,0.0,609
14485,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.0695,,,-0.0,-0.0,-3.5061,,,0.9647,35000,0.0,0.9619,0.0991,,,,0.0,0.0,id_50,-0.1294,,,0.0,1.6428,-0.0019,,3.0003,,,0.0,152909,0.0,610
14509,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2673,,,0.0,-0.0,-1.3011,,,0.0804,35000,0.0,0.2097,0.0416,,,,0.0,0.0,id_50,-0.0391,,,0.0,0.2975,-0.001,,1.1891,,,0.0,152910,0.0,611
14533,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0779,,,-0.0,0.0,-0.2728,,,0.047,35000,0.0,0.3142,0.0103,,,,0.0,0.0,id_50,-0.0137,,,0.0,0.0271,-0.0009,,0.2808,,,0.0,152911,0.0,612
14557,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.6002,,,0.0,0.0,-1.7594,,,0.2831,35000,0.0,-0.0624,0.1677,,,,0.0,0.0,id_50,-0.1188,,,0.0,0.5706,0.0004,,1.4566,,,0.0,152912,0.0,613
14581,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0743,,,-0.0,0.0,0.0809,,,0.0823,35000,0.0,0.1202,0.004,,,,0.0,0.0,id_50,0.0028,,,0.0,0.0113,0.0005,,-0.1075,,,0.0,152913,0.0,614
14605,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1392,,,-0.0,-0.0,0.0569,,,-0.0852,35000,0.0,1.1197,-0.006,,,,0.0,0.0,id_50,0.0004,,,0.0,-0.0451,0.0028,,-0.063,,,0.0,152914,0.0,615
14629,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1233,,,0.0,0.0,-0.0299,,,-0.051,35000,0.0,0.269,-0.0051,,,,0.0,0.0,id_50,-0.0207,,,0.0,-0.0248,0.0026,,0.0056,,,0.0,152915,0.0,616
14653,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0085,,,-0.0,0.0,-0.3985,,,-0.1634,35000,0.0,1.2314,0.1217,,,,0.0,0.0,id_50,-0.0817,,,0.0,0.0428,0.0056,,0.4822,,,0.0,152916,0.0,617
14677,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.8329,,,-0.0,0.0,-2.2804,,,1.5306,35000,0.0,2.1152,0.064,,,,0.0,0.0,id_50,-0.1632,,,0.0,2.1118,0.0086,,1.5615,,,0.0,152917,0.0,618
14701,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.0455,,,0.0,0.0,-1.8593,,,0.8514,35000,0.0,0.6506,0.1881,,,,0.0,0.0,id_50,-0.2721,,,0.0,1.5155,0.0098,,1.6121,,,0.0,152918,0.0,619
14725,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1922,,,0.0,0.0,0.0114,,,0.1762,35000,0.0,0.6895,-0.0556,,,,0.0,0.0,id_50,0.0006,,,0.0,0.0584,0.0096,,-0.0084,,,0.0,152919,0.0,620
14749,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.4085,,,-0.0,0.0,-3.8578,,,1.1014,35000,0.0,0.5991,0.1359,,,,0.0,0.0,id_50,-0.1566,,,0.0,2.0481,-0.0012,,3.1388,,,0.0,152920,0.0,621
14773,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.3581,,,0.0,-0.0,-0.3608,,,0.1321,35000,0.0,-0.0942,-0.0092,,,,0.0,0.0,id_50,-0.0137,,,0.0,0.2277,0.0006,,0.3814,,,0.0,152921,0.0,622
14797,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1074,,,-0.0,-0.0,0.0235,,,-0.0403,35000,0.0,-0.0791,0.0077,,,,0.0,0.0,id_50,-0.031,,,0.0,-0.0644,0.0018,,-0.0047,,,0.0,152922,0.0,623
14821,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1104,,,-0.0,0.0,-0.0119,,,0.0433,35000,0.0,0.1439,0.0018,,,,0.0,0.0,id_50,-0.0116,,,0.0,0.0532,-0.0024,,0.0379,,,0.0,152923,0.0,624
14845,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0337,,,0.0,-0.0,0.054,,,-0.0388,35000,0.0,0.7827,0.0142,,,,0.0,0.0,id_50,0.0056,,,0.0,-0.0068,0.001,,-0.063,,,0.0,152924,0.0,625
14869,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0645,,,-0.0,-0.0,-0.0074,,,0.0214,35000,0.0,0.1777,-0.0037,,,,0.0,-0.0,id_50,0.0307,,,0.0,0.027,-0.001,,-0.0026,,,0.0,152925,0.0,626
14893,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0869,,,-0.0,-0.0,-0.0031,,,-0.057,35000,0.0,0.0428,0.0089,,,,0.0,0.0,id_50,0.0176,,,0.0,-0.081,-0.0004,,0.028,,,0.0,152926,0.0,627
14917,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.7976,,,-0.0,0.0,-1.8807,,,0.9367,35000,0.0,0.982,-0.0719,,,,0.0,0.0,id_50,-0.0288,,,0.0,1.504,0.0011,,1.3372,,,0.0,152927,0.0,628
14941,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.467,,,-0.0,0.0,-3.2088,,,1.0243,35000,0.0,0.4105,0.1125,,,,0.0,0.0,id_50,-0.0934,,,0.0,2.5549,0.0011,,2.0764,,,0.0,152928,0.0,629
14965,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.072,,,0.0,-0.0,-0.0601,,,0.0432,35000,0.0,1.0852,0.012,,,,0.0,0.0,id_50,0.0059,,,0.0,0.0143,-0.0004,,0.0571,,,0.0,152929,0.0,630
14989,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.2996,,,0.0,0.0,-0.2376,,,-0.1539,35000,0.0,0.0828,-0.0005,,,,0.0,-0.0,id_50,-0.0234,,,0.0,-0.0752,0.001,,0.19,,,0.0,152930,0.0,631
15013,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1006,,,-0.0,0.0,-0.0263,,,-0.0968,35000,0.0,-0.0791,-0.0082,,,,0.0,0.0,id_50,-0.0061,,,0.0,-0.0133,0.0005,,0.0495,,,0.0,152931,0.0,632
15037,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0866,,,-0.0,0.0,-0.0448,,,0.0491,35000,0.0,0.0,-0.0056,,,,0.0,0.0,id_50,0.0134,,,0.0,0.0335,0.002,,0.039,,,0.0,152932,0.0,633
15061,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1065,,,-0.0,0.0,-0.0561,,,0.1105,35000,0.0,0.1993,-0.0085,,,,0.0,-0.0,id_50,-0.0304,,,0.0,0.0574,-0.0007,,0.0343,,,0.0,152933,0.0,634
15085,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0434,,,-0.0,-0.0,-0.0507,,,-0.019,35000,0.0,0.2401,0.0013,,,,0.0,0.0,id_50,0.0006,,,0.0,-0.0121,0.0069,,0.0296,,,0.0,152934,0.0,635
15109,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0424,,,-0.0,0.0,-0.015,,,-0.0281,35000,0.0,-0.0462,0.0104,,,,0.0,0.0,id_50,0.0296,,,0.0,-0.0325,0.0024,,-0.0092,,,0.0,152935,0.0,636
15133,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0768,,,0.0,-0.0,-0.0193,,,0.0571,35000,0.0,0.1993,0.0112,,,,0.0,0.0,id_50,-0.0182,,,0.0,0.0257,-0.0018,,0.0222,,,0.0,152936,0.0,637
15157,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0802,,,0.0,0.0,-0.0582,,,0.0433,35000,0.0,-0.0791,-0.008,,,,0.0,0.0,id_50,-0.0135,,,0.0,0.0492,-0.0012,,0.0685,,,0.0,152937,0.0,638
15181,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.035,,,-0.0,-0.0,-0.0173,,,0.0294,35000,0.0,-0.0624,-0.0053,,,,0.0,0.0,id_50,0.0157,,,0.0,0.013,0.0017,,-0.0022,,,0.0,152938,0.0,639
15205,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2218,,,-0.0,0.0,-0.0704,,,0.1317,35000,0.0,0.0564,-0.0027,,,,0.0,-0.0,id_50,-0.0254,,,0.0,0.124,-0.0022,,0.0666,,,0.0,152939,0.0,640
15229,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.121,,,0.0,0.0,0.0389,,,-0.0609,35000,0.0,-0.1904,-0.0015,,,,0.0,-0.0,id_50,-0.0087,,,0.0,-0.0907,0.0027,,-0.0008,,,0.0,152940,0.0,641
15253,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0189,,,-0.0,0.0,-0.0584,,,0.0117,35000,0.0,0.4996,0.0103,,,,0.0,-0.0,id_50,-0.0346,,,0.0,0.0261,0.0013,,0.0247,,,0.0,152941,0.0,642
15277,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,2.8413,,,-0.0,-0.0,-2.2931,,,0.9904,35000,0.0,0.2,-0.0006,,,,0.0,0.0,id_50,-0.0186,,,0.0,1.5786,0.0005,,2.5842,,,0.0,152942,0.0,643
15301,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0188,,,0.0,0.0,0.0251,,,0.0066,35000,0.0,0.108,0.0048,,,,0.0,0.0,id_50,0.0044,,,0.0,-0.023,0.0017,,-0.0383,,,0.0,152943,0.0,644
15325,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,1.2991,,,0.0,0.0,-1.4841,,,0.0028,35000,0.0,0.5601,0.1847,,,,0.0,0.0,id_50,-0.283,,,0.0,0.0849,-0.0012,,2.795,,,0.0,152944,0.0,645
15349,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1496,,,-0.0,-0.0,-0.0985,,,-0.0696,35000,0.0,-0.0177,-0.0263,,,,0.0,-0.0,id_50,-0.0379,,,0.0,-0.0464,0.0005,,0.1287,,,0.0,152945,0.0,646
15373,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,4.2359,,,-0.0,0.0,-2.2202,,,1.1423,35000,0.0,2.7836,-0.0199,,,,0.0,0.0,id_50,0.1915,,,0.0,1.0608,-0.0218,,4.1032,,,0.0,152946,0.0,647
15397,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0567,,,-0.0,0.0,0.01,,,0.0088,35000,0.0,0.1993,0.0253,,,,0.0,0.0,id_50,-0.0016,,,0.0,0.0231,-0.0013,,-0.0075,,,0.0,152947,0.0,648
15421,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0673,,,-0.0,0.0,0.0199,,,-0.0301,35000,0.0,0.2595,-0.0138,,,,0.0,0.0,id_50,0.0338,,,0.0,-0.0331,-0.0019,,-0.042,,,0.0,152948,0.0,649
15445,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0882,,,-0.0,0.0,0.0599,,,-0.0222,35000,0.0,-0.015,0.0006,,,,0.0,0.0,id_50,-0.0265,,,0.0,-0.0319,0.0037,,-0.0718,,,0.0,152949,0.0,650
15469,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0883,,,0.0,-0.0,-0.0009,,,-0.086,35000,0.0,0.0697,0.0027,,,,0.0,0.0,id_50,0.0062,,,0.0,-0.02,0.0003,,0.0094,,,0.0,152950,0.0,651
15493,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.085,,,0.0,0.0,-0.0883,,,0.0769,35000,0.0,0.2741,0.014,,,,0.0,0.0,id_50,-0.0223,,,0.0,0.0129,-0.0003,,0.0921,,,0.0,152951,0.0,652
15517,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0973,,,-0.0,0.0,0.0143,,,0.0905,35000,0.0,-0.4408,0.0117,,,,0.0,0.0,id_50,-0.0349,,,0.0,0.0302,-0.0045,,-0.01,,,0.0,152952,0.0,653
15541,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1565,,,-0.0,0.0,-0.4895,,,-0.0279,35000,0.0,0.0,-0.0036,,,,0.0,0.0,id_50,-0.0046,,,0.0,-0.0551,-0.0015,,0.7388,,,0.0,152953,0.0,654
15565,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0027,,,0.0,-0.0,0.0446,,,0.0078,35000,0.0,0.2032,-0.0168,,,,0.0,0.0,id_50,0.0032,,,0.0,0.0051,-0.0005,,-0.0462,,,0.0,152954,0.0,655
15589,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0194,,,-0.0,0.0,-0.0183,,,0.0179,35000,0.0,-0.4105,0.0156,,,,0.0,0.0,id_50,-0.0419,,,0.0,0.0359,-0.0019,,0.0121,,,0.0,152955,0.0,656
15613,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0476,,,0.0,0.0,-0.0302,,,-0.0113,35000,0.0,-0.2551,0.0235,,,,0.0,0.0,id_50,-0.0187,,,0.0,-0.0223,0.0023,,0.009,,,0.0,152956,0.0,657
15637,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0622,,,-0.0,-0.0,-0.2885,,,-0.0672,35000,0.0,-0.3277,0.0017,,,,0.0,0.0,id_50,0.0016,,,0.0,0.0911,-0.0015,,0.2004,,,0.0,152957,0.0,658
15661,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0157,,,-0.0,-0.0,-0.0324,,,0.0199,35000,0.0,-0.5067,-0.0132,,,,0.0,0.0,id_50,-0.0031,,,0.0,-0.0072,0.0027,,0.0177,,,0.0,152958,0.0,659
15685,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0217,,,0.0,0.0,-0.0374,,,-0.027,35000,0.0,-0.015,-0.0013,,,,0.0,0.0,id_50,0.0211,,,0.0,-0.0369,-0.0021,,0.0619,,,0.0,152959,0.0,660
15709,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1799,,,0.0,-0.0,-0.0744,,,-0.1592,35000,0.0,1.0852,0.0579,,,,0.0,0.0,id_50,0.0151,,,0.0,-0.1009,-0.0041,,0.0856,,,0.0,152960,0.0,661
15733,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1197,,,-0.0,-0.0,-0.0809,,,0.0513,35000,0.0,-0.181,-0.0153,,,,0.0,0.0,id_50,-0.0187,,,0.0,0.021,0.0116,,-0.0887,,,0.0,152961,0.0,662
15757,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.2526,,,0.0,0.0,-0.2592,,,-0.2607,35000,0.0,0.4323,-0.0291,,,,0.0,0.0,id_50,-0.0806,,,0.0,-0.1543,0.044,,0.4874,,,0.0,152962,0.0,663
15781,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2886,,,0.0,-0.0,-0.044,,,-0.0205,35000,0.0,0.1321,-0.0036,,,,0.0,0.0,id_50,0.0262,,,0.0,0.136,-0.0023,,0.1969,,,0.0,152963,0.0,664
15805,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.2747,,,0.0,0.0,-0.5973,,,-0.1945,35000,0.0,2.6256,0.0577,,,,0.0,-0.0,id_50,-0.0259,,,0.0,-0.0772,0.0011,,0.5615,,,0.0,152964,0.0,665
15829,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0888,,,0.0,-0.0,0.0687,,,-0.0514,35000,0.0,1.1417,-0.027,,,,0.0,-0.0,id_50,-0.0553,,,0.0,-0.0404,-0.0003,,0.0168,,,0.0,152965,0.0,666
15853,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0529,,,0.0,-0.0,0.1081,,,0.0416,35000,0.0,0.5882,0.0156,,,,0.0,0.0,id_50,-0.009,,,0.0,0.0127,0.0044,,-0.1205,,,0.0,152966,0.0,667
15877,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.6119,,,0.0,0.0,-0.4062,,,0.2592,35000,0.0,-0.0462,-0.0074,,,,0.0,0.0,id_50,-0.1186,,,0.0,0.5633,-0.0009,,0.3225,,,0.0,152967,0.0,668
15901,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.2025,,,-0.0,-0.0,-0.0459,,,0.0895,35000,0.0,-0.0304,0.0163,,,,0.0,0.0,id_50,0.0073,,,0.0,0.0815,-0.0029,,0.0566,,,0.0,152968,0.0,669
15925,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.021,,,0.0,0.0,0.0206,,,0.0131,35000,0.0,0.0624,0.0043,,,,0.0,0.0,id_50,0.0042,,,0.0,0.0066,0.0002,,-0.028,,,0.0,152969,0.0,670
15949,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0052,,,-0.0,-0.0,0.0001,,,-0.0216,35000,0.0,-0.0167,0.0057,,,,0.0,0.0,id_50,0.0082,,,0.0,0.0046,0.0004,,-0.0026,,,0.0,152970,0.0,671
15973,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0402,,,0.0,-0.0,-0.002,,,-0.0197,35000,0.0,0.9974,-0.003,,,,0.0,0.0,id_50,-0.0038,,,0.0,-0.0109,0.0009,,-0.0016,,,0.0,152971,0.0,672
15997,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0298,,,-0.0,-0.0,-0.037,,,0.0111,35000,0.0,0.1052,-0.0064,,,,0.0,0.0,id_50,-0.0023,,,0.0,0.0215,0.0045,,0.0385,,,0.0,152972,0.0,673
16021,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0577,,,0.0,-0.0,-0.0058,,,-0.0096,35000,0.0,0.0,-0.0182,,,,0.0,0.0,id_50,0.0048,,,0.0,-0.0158,-0.0012,,-0.0119,,,0.0,152973,0.0,674
16045,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0068,,,0.0,-0.0,-0.013,,,-0.0025,35000,0.0,0.0,-0.0082,,,,0.0,0.0,id_50,-0.0033,,,0.0,-0.0029,0.0025,,0.0206,,,0.0,152974,0.0,675
16069,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0295,,,0.0,-0.0,0.0084,,,0.0336,35000,0.0,0.3219,-0.011,,,,0.0,0.0,id_50,-0.0019,,,0.0,0.005,0.0017,,-0.0062,,,0.0,152975,0.0,676
16093,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0094,,,-0.0,0.0,-0.0108,,,-0.0007,35000,0.0,-0.128,-0.005,,,,0.0,0.0,id_50,-0.0007,,,0.0,-0.0046,0.0004,,0.0121,,,0.0,152976,0.0,677
16117,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0216,,,0.0,-0.0,0.0127,,,0.0111,35000,0.0,0.0,-0.0006,,,,0.0,0.0,id_50,0.0094,,,0.0,0.0133,-0.0005,,-0.0238,,,0.0,152977,0.0,678
16141,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0156,,,0.0,-0.0,0.0012,,,-0.0047,35000,0.0,-0.0167,-0.0027,,,,0.0,0.0,id_50,0.0035,,,0.0,0.0146,0.0046,,-0.001,,,0.0,152978,0.0,679
16165,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0109,,,-0.0,-0.0,-0.0103,,,0.0097,35000,0.0,-0.128,-0.0132,,,,0.0,0.0,id_50,-0.0011,,,0.0,-0.0041,-0.0008,,0.0089,,,0.0,152979,0.0,680
16189,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0375,,,-0.0,-0.0,-0.0019,,,-0.0167,35000,0.0,0.2401,0.002,,,,0.0,-0.0,id_50,-0.0074,,,0.0,0.0702,-0.0014,,-0.0074,,,0.0,152980,0.0,681
16213,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.0365,,,-0.0,0.0,-0.0354,,,-0.0197,35000,0.0,0.2926,0.0152,,,,0.0,0.0,id_50,0.0068,,,0.0,-0.0334,0.0006,,0.0292,,,0.0,152981,0.0,682
16237,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.6858,,,-0.0,-0.0,-0.8994,,,0.4464,35000,0.0,0.032,0.0303,,,,0.0,0.0,id_50,-0.0334,,,0.0,0.4852,0.002,,0.6547,,,0.0,152982,0.0,683
16261,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.1994,,,-0.0,-0.0,-0.5431,,,-0.0666,35000,0.0,0.2824,-0.0071,,,,0.0,0.0,id_50,-0.0615,,,0.0,-0.1404,-0.0036,,1.0217,,,0.0,152983,0.0,684
16285,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.7718,,,-0.0,0.0,-1.9258,,,0.3834,35000,0.0,0.536,-0.0087,,,,0.0,0.0,id_50,-0.0633,,,0.0,1.131,-0.0002,,1.2554,,,0.0,152984,0.0,685
16309,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.162,,,0.0,0.0,-0.0561,,,-0.0143,35000,0.0,0.1704,0.1358,,,,0.0,-0.0,id_50,-0.0161,,,0.0,0.0246,0.001,,0.0871,,,0.0,152985,0.0,686
16333,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0536,,,-0.0,-0.0,-0.025,,,0.0393,35000,0.0,0.1052,0.0063,,,,0.0,-0.0,id_50,0.0022,,,0.0,-0.0015,-0.0002,,0.0325,,,0.0,152986,0.0,687
16357,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0239,,,-0.0,-0.0,0.0344,,,0.0276,35000,0.0,0.1826,0.0025,,,,0.0,0.0,id_50,0.0138,,,0.0,-0.0184,0.0026,,-0.0386,,,0.0,152987,0.0,688
16381,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.0197,,,0.0,0.0,-0.0476,,,0.0341,35000,0.0,0.1052,0.0259,,,,0.0,-0.0,id_50,0.0011,,,0.0,-0.0429,0.001,,0.0482,,,0.0,152988,0.0,689
16405,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.546,,,-0.0,-0.0,-1.147,,,0.394,35000,0.0,0.3219,0.0587,,,,0.0,0.0,id_50,-0.0542,,,0.0,0.2096,-0.0096,,1.0946,,,0.0,152989,0.0,690
16429,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.4376,,,0.0,-0.0,-0.0416,,,0.1055,35000,0.0,0.4654,0.294,,,,0.0,0.0,id_50,-0.0153,,,0.0,0.0985,-0.0023,,-0.0012,,,0.0,152990,0.0,691
16453,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.5142,,,0.0,0.0,-2.4018,,,0.3271,35000,0.0,-0.4105,0.278,,,,0.0,0.0,id_50,-0.1913,,,0.0,0.2666,0.0262,,2.2093,,,0.0,152991,0.0,692
16477,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.1477,,,-0.0,0.0,-1.2995,,,0.0027,35000,0.0,0.0,0.4242,,,,0.0,0.0,id_50,-0.0322,,,0.0,0.4114,-0.004,,0.3497,,,0.0,152992,0.0,693
16501,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,-0.4577,,,-0.0,-0.0,-0.2788,,,-0.1107,35000,0.0,1.0555,-0.0182,,,,0.0,0.0,id_50,0.021,,,0.0,-0.0822,-0.0638,,0.0751,,,0.0,152993,0.0,694
16525,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.3136,,,0.0,0.0,-0.3354,,,0.3597,35000,0.0,-0.1488,0.0636,,,,0.0,-0.0,id_50,-0.111,,,0.0,0.0077,-0.0694,,0.3983,,,0.0,152994,0.0,695
16549,,zemu_1.2-60000_rscript_simplified-t14,,,0.0,0.6344,,,0.0,0.0,-0.3879,,,0.0368,35000,0.0,1.4304,0.1022,,,,0.0,0.0,id_50,-0.0219,,,0.0,-0.1272,0.0325,,1.0,,,0.0,152995,0.0,696
