,fa_dun_dev,PredictionRunName,cart_bonded,fa_intra_sol_xover4,yhh_planarity,total,fa_intra_elec,fa_dun_semi,pro_close,hbond_sr_bb,fa_sol,lk_ball_bridge,rama_prepro,hbond_sc,ScoreMethodID,ref,ExperimentalDDG,hbond_bb_sc,lk_ball_wtd,lk_ball_iso,fa_intra_rep_xover4,fa_dun,fa_intra_rep,StructureOrder,fa_rep,lk_ball,fa_dun_rot,omega,fa_elec,hbond_lr_bb,hxl_tors,fa_atr,lk_ball_bridge_uncpl,fa_intra_atr_xover4,p_aa_pp,PredictionID,rama,DataSetID
15397,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0142,,,0.0,0.0,-0.0127,,0.0,-0.0009,35000,0.0,0.1993,0.0133,-0.0097,,,0.0,0.0,id_50,0.0095,,,0.0,-0.0056,0.0009,,-0.0092,,,0.0,146747,,648
15421,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0546,,,0.0,-0.0,0.1357,,0.0,0.0346,35000,0.0,0.2595,0.0105,-0.0144,,,0.0,0.0,id_50,0.0268,,,0.0,-0.0251,0.0007,,-0.1142,,,0.0,146748,,649
15445,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.039,,,0.0,0.0,-0.0455,,0.0,0.0381,35000,0.0,-0.015,-0.0014,0.019,,,0.0,-0.0,id_50,0.003,,,0.0,-0.0083,-0.001,,0.0353,,,0.0,146749,,650
15469,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0585,,,0.0,0.0,0.0014,,0.0,0.002,35000,0.0,0.0697,0.0037,0.0025,,,0.0,-0.0,id_50,-0.0158,,,0.0,0.0437,0.0013,,0.0197,,,0.0,146750,,651
15493,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0216,,,-0.0,0.0,0.0981,,0.0,0.0437,35000,0.0,0.2741,-0.0173,-0.0177,,,0.0,0.0,id_50,-0.0169,,,0.0,0.0098,-0.001,,-0.0771,,,0.0,146751,,652
15517,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.2216,,,0.0,-0.0,-0.1466,,0.0,-0.015,35000,0.0,-0.4408,0.0367,-0.0327,,,0.0,0.0,id_50,0.0486,,,0.0,-0.0844,0.003,,-0.0311,,,0.0,146752,,653
15541,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.6588,,,0.0,-0.0,-0.696,,0.0,-0.0252,35000,0.0,0.0,0.0362,0.2371,,,0.0,0.0,id_50,-0.0701,,,0.0,0.172,0.0007,,1.004,,,0.0,146753,,654
15565,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2066,,,-0.0,-0.0,0.1288,,0.0,0.0576,35000,0.0,0.2032,-0.0177,-0.0029,,,0.0,-0.0,id_50,0.0159,,,0.0,0.0552,-0.0005,,-0.0298,,,0.0,146754,,655
15589,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0876,,,0.0,0.0,0.0626,,0.0,0.0393,35000,0.0,-0.4105,0.004,-0.0114,,,0.0,-0.0,id_50,-0.0,,,0.0,0.0027,0.0019,,-0.0116,,,0.0,146755,,656
15613,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0183,,,-0.0,0.0,-0.0579,,0.0,-0.0123,35000,0.0,-0.2551,0.0006,0.0105,,,0.0,0.0,id_50,-0.0369,,,0.0,0.0643,0.0016,,0.0119,,,0.0,146756,,657
15637,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1012,,,0.0,-0.0,-0.4297,,0.0,0.0209,35000,0.0,-0.3277,-0.018,0.0833,,,0.0,0.0,id_50,-0.0652,,,0.0,0.299,0.0014,,0.2095,,,0.0,146757,,658
15661,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0513,,,0.0,-0.0,-0.0118,,0.0,-0.0013,35000,0.0,-0.5067,-0.0062,-0.019,,,0.0,0.0,id_50,-0.0043,,,0.0,0.0396,-0.0067,,-0.0417,,,0.0,146758,,659
15685,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0685,,,-0.0,0.0,0.0321,,0.0,-0.0122,35000,0.0,-0.015,-0.012,0.0049,,,0.0,-0.0,id_50,-0.003,,,0.0,-0.065,-0.0002,,-0.013,,,0.0,146759,,660
15709,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3235,,,0.0,0.0,-0.1966,,0.0,-0.2112,35000,0.0,1.0852,0.0024,-0.0003,,,0.0,0.0,id_50,0.0327,,,0.0,-0.0711,-0.0011,,0.1218,,,0.0,146760,,661
15733,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.2016,,,0.0,0.0,-0.4502,,0.0,0.0422,35000,0.0,-0.181,-0.0189,0.0113,,,0.0,0.0,id_50,0.03,,,0.0,0.2082,0.011,,-0.0352,,,0.0,146761,,662
15757,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.235,,,0.0,-0.0,-0.6446,,0.0,-0.1514,35000,0.0,0.4323,-0.0291,0.0083,,,0.0,0.0,id_50,-0.1698,,,0.0,-0.1818,0.0691,,0.8642,,,0.0,146762,,663
15781,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.6422,,,-0.0,-0.0,-0.1965,,0.0,0.0574,35000,0.0,0.1321,0.0195,-0.0477,,,0.0,0.0,id_50,0.0043,,,0.0,0.4172,0.0064,,0.3816,,,0.0,146763,,664
15805,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.3462,,,-0.0,-0.0,-1.2217,,0.0,-0.0469,35000,0.0,2.6256,0.0587,0.1045,,,0.0,0.0,id_50,-0.0512,,,0.0,0.0109,0.0001,,0.7994,,,0.0,146764,,665
15829,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1557,,,-0.0,0.0,-0.0077,,0.0,0.165,35000,0.0,1.1417,-0.0063,-0.0418,,,0.0,0.0,id_50,-0.1839,,,0.0,-0.024,-0.0069,,0.2613,,,0.0,146765,,666
15853,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0903,,,0.0,-0.0,0.0839,,0.0,0.0637,35000,0.0,0.5882,-0.0179,-0.0266,,,0.0,0.0,id_50,-0.0152,,,0.0,0.0041,-0.0003,,-0.0014,,,0.0,146766,,667
15877,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.2115,,,0.0,0.0,-0.6682,,0.0,0.29,35000,0.0,-0.0462,0.0128,-0.084,,,0.0,0.0,id_50,-0.0777,,,0.0,0.3346,-0.0051,,0.4091,,,0.0,146767,,668
15901,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.069,,,-0.0,-0.0,0.0469,,0.0,-0.0229,35000,0.0,-0.0304,0.0041,-0.0309,,,0.0,0.0,id_50,0.0322,,,0.0,-0.0666,-0.0,,-0.0317,,,0.0,146768,,669
15925,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0278,,,-0.0,-0.0,-0.0457,,0.0,0.0073,35000,0.0,0.0624,0.0005,0.0254,,,0.0,0.0,id_50,-0.0034,,,0.0,0.007,-0.001,,0.0377,,,0.0,146769,,670
15949,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0583,,,-0.0,0.0,0.0313,,0.0,-0.017,35000,0.0,-0.0167,0.0368,-0.0221,,,0.0,0.0,id_50,0.0319,,,0.0,0.0218,0.0015,,-0.0259,,,0.0,146770,,671
15973,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0544,,,0.0,0.0,-0.0226,,0.0,0.0242,35000,0.0,0.9974,0.0231,-0.0161,,,0.0,0.0,id_50,-0.0101,,,0.0,0.0425,0.0006,,0.0128,,,0.0,146771,,672
15997,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0173,,,-0.0,-0.0,0.0056,,0.0,0.0273,35000,0.0,0.1052,0.0041,-0.0233,,,0.0,0.0,id_50,-0.0163,,,0.0,0.0105,-0.0039,,0.0132,,,0.0,146772,,673
16021,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0386,,,0.0,0.0,-0.0138,,0.0,0.0255,35000,0.0,0.0,-0.0141,-0.0023,,,0.0,0.0,id_50,0.0103,,,0.0,0.0212,0.0033,,0.0086,,,0.0,146773,,674
16045,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0243,,,0.0,-0.0,-0.0281,,0.0,-0.0081,35000,0.0,0.0,0.0095,-0.0144,,,0.0,0.0,id_50,0.01,,,0.0,0.0364,0.0074,,0.0116,,,0.0,146774,,675
16069,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.016,,,0.0,-0.0,-0.0334,,0.0,-0.0225,35000,0.0,0.3219,0.0064,0.0018,,,0.0,0.0,id_50,-0.0134,,,0.0,0.0149,0.0024,,0.0277,,,0.0,146775,,676
16093,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1368,,,0.0,-0.0,-0.0633,,0.0,-0.0199,35000,0.0,-0.128,-0.0155,0.0129,,,0.0,0.0,id_50,-0.0159,,,0.0,-0.0715,-0.0032,,0.0396,,,0.0,146776,,677
16117,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0085,,,0.0,-0.0,-0.0099,,0.0,0.0204,35000,0.0,0.0,-0.0066,-0.0111,,,0.0,0.0,id_50,-0.0011,,,0.0,-0.017,0.0029,,0.0139,,,0.0,146777,,678
16141,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.018,,,-0.0,-0.0,0.0226,,0.0,-0.003,35000,0.0,-0.0167,0.0003,0.0082,,,0.0,0.0,id_50,-0.0182,,,0.0,0.0058,0.0035,,-0.0012,,,0.0,146778,,679
16165,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0454,,,-0.0,0.0,0.0048,,0.0,-0.0199,35000,0.0,-0.128,0.026,0.0084,,,0.0,0.0,id_50,-0.0115,,,0.0,-0.0517,-0.0027,,0.0012,,,0.0,146779,,680
16189,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0075,,,0.0,0.0,0.0145,,0.0,0.0015,35000,0.0,0.2401,0.0061,-0.0024,,,0.0,0.0,id_50,0.0087,,,0.0,-0.0057,0.0006,,-0.0309,,,0.0,146780,,681
16213,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0021,,,-0.0,-0.0,-0.0528,,0.0,0.0051,35000,0.0,0.2926,0.0033,-0.006,,,0.0,0.0,id_50,0.0181,,,0.0,0.0263,-0.0005,,0.0088,,,0.0,146781,,682
16237,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,2.0003,,,0.0,0.0,-1.535,,0.0,1.0539,35000,0.0,0.032,0.0064,-0.2962,,,0.0,-0.0,id_50,-0.0786,,,0.0,1.967,-0.0024,,0.8852,,,0.0,146782,,683
16261,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.4557,,,0.0,-0.0,0.9454,,0.0,-0.2684,35000,0.0,0.2824,0.0495,0.3228,,,0.0,0.0,id_50,-0.3138,,,0.0,-0.9131,-0.0005,,0.6337,,,0.0,146783,,684
16285,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.9147,,,0.0,0.0,-2.3183,,0.0,0.4032,35000,0.0,0.536,-0.0101,-0.0693,,,0.0,-0.0,id_50,-0.0009,,,0.0,1.7432,-0.0083,,1.1753,,,0.0,146784,,685
16309,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0015,,,-0.0,0.0,0.0278,,0.0,0.0227,35000,0.0,0.1704,0.0116,-0.0191,,,0.0,0.0,id_50,-0.0547,,,0.0,-0.0304,-0.0031,,0.0437,,,0.0,146785,,686
16333,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0432,,,-0.0,-0.0,-0.048,,0.0,-0.0409,35000,0.0,0.1052,0.0182,0.0125,,,0.0,-0.0,id_50,-0.0007,,,0.0,-0.0178,-0.0028,,0.0363,,,0.0,146786,,687
16357,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.078,,,-0.0,-0.0,-0.0478,,0.0,-0.0048,35000,0.0,0.1826,0.021,-0.0115,,,0.0,-0.0,id_50,0.0565,,,0.0,-0.0524,-0.0023,,-0.0367,,,0.0,146787,,688
16381,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4944,,,-0.0,0.0,0.0159,,0.0,-0.1144,35000,0.0,0.1052,0.003,0.0349,,,0.0,0.0,id_50,-0.0353,,,0.0,-0.3288,0.0029,,-0.0725,,,0.0,146788,,689
16405,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.4483,,,-0.0,0.0,-1.6595,,0.0,0.1092,35000,0.0,0.3219,-0.0126,0.0611,,,0.0,0.0,id_50,-0.1163,,,0.0,0.7118,0.0066,,1.3481,,,0.0,146789,,690
16429,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.087,,,-0.0,0.0,-0.0678,,0.0,0.002,35000,0.0,0.4654,0.0216,-0.027,,,0.0,0.0,id_50,0.0289,,,0.0,0.0925,0.0128,,0.024,,,0.0,146790,,691
16453,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1941,,,0.0,0.0,-4.1359,,0.0,0.2933,35000,0.0,-0.4105,0.366,0.3424,,,0.0,-0.0,id_50,-0.3455,,,0.0,0.9411,0.0181,,2.7146,,,0.0,146791,,692
16477,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-1.668,,,-0.0,0.0,-3.0077,,0.0,0.0052,35000,0.0,0.0,0.0885,0.1478,,,0.0,-0.0,id_50,0.0295,,,0.0,0.6047,-0.0026,,0.4665,,,0.0,146792,,693
16501,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1526,,,-0.0,0.0,-0.5346,,0.0,0.0184,35000,0.0,1.0555,-0.0076,-0.0641,,,0.0,0.0,id_50,0.0098,,,0.0,0.2692,0.0424,,0.1138,,,0.0,146793,,694
16525,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1996,,,-0.0,0.0,0.0477,,0.0,0.0357,35000,0.0,-0.1488,-0.1703,0.0418,,,0.0,0.0,id_50,-0.2542,,,0.0,-0.0631,-0.1101,,0.2729,,,0.0,146794,,695
16549,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4174,,,-0.0,0.0,-1.514,,0.0,0.0287,35000,0.0,1.4304,-0.0142,-0.0258,,,0.0,-0.0,id_50,-0.0299,,,0.0,-0.1986,0.0301,,1.3062,,,0.0,146795,,696
16573,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0929,,,-0.0,-0.0,-0.0292,,0.0,-0.0026,35000,0.0,0.6109,0.027,-0.0065,,,0.0,0.0,id_50,-0.0188,,,0.0,0.0403,0.002,,0.0808,,,0.0,146796,,697
16597,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0047,,,-0.0,-0.0,-0.0252,,0.0,0.0001,35000,0.0,0.0474,-0.0008,0.0015,,,0.0,0.0,id_50,-0.0052,,,0.0,0.0024,-0.0035,,0.026,,,0.0,146797,,698
16621,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0254,,,0.0,-0.0,-0.0658,,0.0,-0.0014,35000,0.0,1.2335,-0.0073,0.0199,,,0.0,0.0,id_50,-0.0378,,,0.0,-0.018,0.0079,,0.0773,,,0.0,146798,,699
16645,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0926,,,-0.0,-0.0,-0.7728,,0.0,0.0263,35000,0.0,0.708,-0.0165,0.0603,,,0.0,0.0,id_50,0.0029,,,0.0,0.0263,-0.002,,0.5828,,,0.0,146799,,700
16669,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0297,,,0.0,0.0,-0.2508,,0.0,-0.0061,35000,0.0,0.3025,0.0261,0.0212,,,0.0,0.0,id_50,0.0155,,,0.0,0.0049,-0.0073,,0.2261,,,0.0,146800,,701
16693,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0483,,,-0.0,0.0,0.0856,,0.0,0.0339,35000,0.0,-0.0697,0.0189,-0.0003,,,0.0,0.0,id_50,-0.0104,,,0.0,0.026,-0.0184,,-0.0869,,,0.0,146801,,702
16717,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1811,,,-0.0,0.0,-0.0361,,0.0,-0.0149,35000,0.0,0.1321,0.0618,0.0039,,,0.0,0.0,id_50,0.0023,,,0.0,0.019,0.0013,,0.1438,,,0.0,146802,,703
16741,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,1.9562,,,-0.0,0.0,-3.0042,,0.0,1.1618,35000,0.0,1.1754,-0.0163,-0.3142,,,0.0,0.0,id_50,-0.1969,,,0.0,2.4978,-0.0016,,1.8298,,,0.0,146803,,704
16765,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-1.0541,,,-0.0,0.0,-1.364,,0.0,-0.003,35000,0.0,-0.0886,0.0334,0.0555,,,0.0,0.0,id_50,-0.0205,,,0.0,0.0082,-0.0024,,0.2387,,,0.0,146804,,705
16789,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.2944,,,-0.0,-0.0,-2.0199,,0.0,-0.027,35000,0.0,-0.3192,-0.007,0.0536,,,0.0,-0.0,id_50,0.024,,,0.0,0.8856,-0.0031,,0.7994,,,0.0,146805,,706
16813,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,-0.0279,,,0.0,0.0,-0.6126,,0.0,-0.0059,35000,0.0,0.4425,-0.0113,0.1934,,,0.0,0.0,id_50,-0.4831,,,0.0,0.0044,-0.007,,0.894,,,0.0,146806,,707
16837,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0612,,,-0.0,-0.0,0.0255,,0.0,0.0216,35000,0.0,-0.0338,-0.0446,0.0147,,,0.0,0.0,id_50,-0.0236,,,0.0,0.0589,0.0061,,0.0027,,,0.0,146807,,708
16861,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0801,,,-0.0,0.0,0.0017,,0.0,-0.0537,35000,0.0,-0.0167,-0.0019,0.0221,,,0.0,0.0,id_50,-0.0038,,,0.0,-0.0374,0.0018,,-0.009,,,0.0,146808,,709
16885,,zemu_1.2-60000_rscript_validated-ref,,-0.0,0.0,0.0224,,,-0.0,-0.0,-0.0429,,0.0,-0.0015,35000,0.0,-0.108,-0.0004,-0.0256,,,0.0,0.0,id_50,0.032,,,0.0,0.0418,0.0042,,0.0148,,,0.0,146809,,710
16909,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0227,,,0.0,-0.0,0.0088,,0.0,0.0004,35000,0.0,0.1579,-0.0096,0.0187,,,0.0,0.0,id_50,-0.0037,,,0.0,0.003,0.0002,,0.005,,,0.0,146810,,711
16933,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0176,,,-0.0,-0.0,0.0418,,0.0,-0.0172,35000,0.0,0.562,0.0058,-0.0049,,,0.0,0.0,id_50,-0.0001,,,0.0,-0.01,-0.0036,,-0.0295,,,0.0,146811,,712
16957,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1223,,,0.0,0.0,0.0104,,0.0,-0.0464,35000,0.0,1.2901,-0.0044,0.001,,,0.0,0.0,id_50,0.0361,,,0.0,-0.0719,0.007,,-0.0541,,,0.0,146812,,713
16981,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.3995,,,-0.0,-0.0,0.2813,,0.0,-0.0435,35000,0.0,1.3227,-0.0098,0.0254,,,0.0,0.0,id_50,0.0227,,,0.0,-0.499,0.0064,,-0.183,,,0.0,146813,,714
17005,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0324,,,0.0,-0.0,-0.0423,,0.0,0.0168,35000,0.0,-0.0697,-0.003,-0.0024,,,0.0,0.0,id_50,0.0012,,,0.0,0.0214,0.0015,,0.0392,,,0.0,146814,,715
17029,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0049,,,0.0,0.0,-0.0026,,0.0,-0.0073,35000,0.0,0.2178,-0.002,0.0156,,,0.0,0.0,id_50,0.0026,,,0.0,0.0129,-0.0006,,-0.0235,,,0.0,146815,,716
17053,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0564,,,-0.0,0.0,-0.0605,,0.0,0.0132,35000,0.0,-0.0697,-0.0068,0.0124,,,0.0,-0.0,id_50,-0.0037,,,0.0,0.0767,-0.0004,,0.0253,,,0.0,146816,,717
17077,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0125,,,-0.0,0.0,-0.0678,,0.0,0.0429,35000,0.0,0.1704,0.0058,-0.0139,,,0.0,0.0,id_50,-0.0215,,,0.0,0.0304,-0.0024,,0.039,,,0.0,146817,,718
17101,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0721,,,-0.0,0.0,-0.0554,,0.0,-0.0266,35000,0.0,0.0474,0.0093,0.0143,,,0.0,0.0,id_50,0.0068,,,0.0,-0.0273,-0.0012,,0.008,,,0.0,146818,,719
17125,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0248,,,-0.0,-0.0,-0.0042,,0.0,-0.0206,35000,0.0,-0.128,-0.009,0.0172,,,0.0,-0.0,id_50,-0.0109,,,0.0,-0.006,0.0062,,0.0025,,,0.0,146819,,720
17149,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0514,,,0.0,0.0,0.0349,,0.0,0.0214,35000,0.0,0.0162,-0.0013,-0.0069,,,0.0,0.0,id_50,-0.0028,,,0.0,0.0117,0.0004,,-0.006,,,0.0,146820,,721
17173,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0675,,,0.0,-0.0,-0.0107,,0.0,-0.0265,35000,0.0,-0.108,-0.0228,0.0215,,,0.0,0.0,id_50,0.0002,,,0.0,-0.0404,0.0044,,0.0068,,,0.0,146821,,722
17197,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0123,,,-0.0,-0.0,0.0116,,0.0,-0.0071,35000,0.0,-0.3108,0.0047,0.0002,,,0.0,0.0,id_50,0.0138,,,0.0,-0.0163,-0.0046,,-0.0147,,,0.0,146822,,723
17221,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.4547,,,-0.0,0.0,-6.361,,0.0,0.2766,35000,0.0,-0.499,0.3593,0.361,,,0.0,-0.0,id_50,-0.3629,,,0.0,1.6136,0.0113,,3.6474,,,0.0,146823,,724
17245,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.4379,,,0.0,0.0,-6.4003,,0.0,0.4138,35000,0.0,-0.8479,0.5893,0.3287,,,0.0,0.0,id_50,-0.3929,,,0.0,2.0162,0.0267,,3.8564,,,0.0,146824,,725
17269,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0715,,,-0.0,0.0,-0.0316,,0.0,0.0718,35000,0.0,-0.05,0.0066,-0.0201,,,0.0,0.0,id_50,0.0126,,,0.0,-0.0139,0.0007,,0.0455,,,0.0,146825,,726
17293,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1997,,,-0.0,0.0,-0.012,,0.0,-0.1056,35000,0.0,0.4086,-0.0011,0.0206,,,0.0,0.0,id_50,0.0218,,,0.0,-0.1007,0.005,,-0.0277,,,0.0,146826,,727
17317,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0416,,,0.0,0.0,0.0155,,0.0,0.0087,35000,0.0,0.4298,-0.0051,0.0044,,,0.0,-0.0,id_50,-0.026,,,0.0,0.0017,-0.0033,,0.0456,,,0.0,146827,,728
17341,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.1832,,,-0.0,0.0,0.1125,,0.0,-0.0596,35000,0.0,0.5994,-0.01,0.0045,,,0.0,0.0,id_50,0.0076,,,0.0,-0.1276,0.0066,,-0.1172,,,0.0,146828,,729
17365,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0226,,,0.0,0.0,0.0473,,0.0,0.0292,35000,0.0,0.34,-0.004,0.0067,,,0.0,0.0,id_50,0.0083,,,0.0,-0.0672,-0.0038,,-0.0392,,,0.0,146829,,730
17389,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.1209,,,0.0,-0.0,-0.0717,,0.0,0.1337,35000,0.0,0.2,0.019,-0.0525,,,0.0,0.0,id_50,-0.0439,,,0.0,0.0514,0.0004,,0.0844,,,0.0,146830,,731
17413,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0915,,,-0.0,-0.0,0.0631,,0.0,-0.0071,35000,0.0,-0.0401,-0.0114,-0.0454,,,0.0,0.0,id_50,0.0222,,,0.0,-0.0124,0.0008,,-0.1014,,,0.0,146831,,732
17437,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0149,,,-0.0,0.0,0.029,,0.0,-0.0778,35000,0.0,1.0393,0.0063,0.0326,,,0.0,-0.0,id_50,0.0128,,,0.0,-0.0462,-0.0008,,0.0291,,,0.0,146832,,733
17461,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0166,,,-0.0,-0.0,0.0259,,0.0,0.0525,35000,0.0,0.0999,-0.003,-0.0085,,,0.0,0.0,id_50,-0.014,,,0.0,-0.0016,-0.0011,,-0.0335,,,0.0,146833,,734
17485,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0224,,,-0.0,0.0,-0.0026,,0.0,0.0045,35000,0.0,0.1497,-0.0006,0.0149,,,0.0,0.0,id_50,-0.0302,,,0.0,0.0015,-0.0036,,-0.0063,,,0.0,146834,,735
17509,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0715,,,0.0,-0.0,0.0949,,0.0,0.0678,35000,0.0,0.2383,-0.0179,0.0003,,,0.0,0.0,id_50,-0.0004,,,0.0,0.0364,0.0023,,-0.1118,,,0.0,146835,,736
17533,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0101,,,-0.0,0.0,-0.0072,,0.0,0.0234,35000,0.0,0.0512,-0.0023,-0.0054,,,0.0,0.0,id_50,0.0078,,,0.0,-0.0072,0.0001,,-0.0193,,,0.0,146836,,737
17557,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0088,,,-0.0,0.0,-0.0337,,0.0,0.0347,35000,0.0,0.8693,-0.0151,-0.0106,,,0.0,0.0,id_50,-0.0295,,,0.0,0.0093,-0.0014,,0.055,,,0.0,146837,,738
17581,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.0878,,,0.0,0.0,-0.1305,,0.0,0.0926,35000,0.0,0.1102,-0.0003,-0.062,,,0.0,-0.0,id_50,-0.0205,,,0.0,0.1669,-0.0011,,0.0426,,,0.0,146838,,739
17605,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0836,,,0.0,-0.0,-0.0025,,0.0,0.0365,35000,0.0,0.2,-0.0094,-0.0021,,,0.0,0.0,id_50,-0.0094,,,0.0,-0.0347,0.0023,,-0.0643,,,0.0,146839,,740
17629,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,-0.0047,,,-0.0,0.0,0.0235,,0.0,-0.012,35000,0.0,1.6377,-0.0135,-0.01,,,0.0,0.0,id_50,0.024,,,0.0,0.0482,0.0081,,-0.0731,,,0.0,146840,,741
17653,,zemu_1.2-60000_rscript_validated-ref,,0.0,0.0,0.09,,,0.0,0.0,-0.0471,,0.0,0.0092,35000,0.0,0.3802,0.0003,0.0201,,,0.0,0.0,id_50,0.0067,,,0.0,0.051,0.0006,,0.0492,,,0.0,146841,,742
